bus_id,latitude,longitude,passenger_count,route,speed,weather_condition,time_of_day,traffic_level,timestamp
bus_3,4.614941558474849,-74.52006600059693,0,route_2,26.709635708655497,Cloudy,Afternoon,2,2025-04-01 07:35:00
bus_2,4.655675311584851,-74.60723044013945,0,route_2,46.54351728880802,Cloudy,Afternoon,2,2025-04-01 07:36:00
bus_4,4.514089790032516,-74.67362558401177,25,route_1,31.000550214783143,Cloudy,Evening,2,2025-04-01 07:37:00
bus_3,4.549885010626824,-74.60914679058753,19,route_1,38.917988155827004,Rainy,Evening,1,2025-04-01 07:38:00
bus_3,4.721410084927911,-74.56430451457592,22,route_1,51.63058866630656,Sunny,Afternoon,1,2025-04-01 07:39:00
bus_2,4.524839600377538,-74.76449914272298,9,route_2,50.20827824919421,Sunny,Morning,1,2025-04-01 07:40:00
bus_1,4.680945632839916,-74.67702853309112,10,route_1,53.321159176985006,Rainy,Evening,3,2025-04-01 07:41:00
bus_2,4.573604732904396,-74.54805931430931,4,route_1,12.980866267232951,Sunny,Afternoon,2,2025-04-01 07:42:00
bus_1,4.616788684212593,-74.68485011442009,0,route_3,44.602527651987245,Rainy,Afternoon,3,2025-04-01 07:43:00
bus_4,4.58660812103121,-74.62843831863184,16,route_1,16.999368836088145,Sunny,Morning,2,2025-04-01 07:44:00
bus_3,4.606701814939485,-74.62366919174134,21,route_1,30.79092840092055,Cloudy,Morning,1,2025-04-01 07:45:00
bus_4,4.715713771555274,-74.74465712405991,33,route_2,37.42942075273442,Sunny,Morning,2,2025-04-01 07:46:00
bus_1,4.5891365146869525,-74.69132936750431,28,route_2,30.136974237341537,Rainy,Evening,2,2025-04-01 07:47:00
bus_1,4.669921392089069,-74.69964661337742,3,route_3,35.980583790150376,Rainy,Afternoon,3,2025-04-01 07:48:00
bus_4,4.64281512065973,-74.79214098744038,4,route_1,59.82631543993096,Cloudy,Afternoon,2,2025-04-01 07:49:00
bus_1,4.699101349608794,-74.7927424708326,10,route_3,16.760865685642734,Rainy,Afternoon,1,2025-04-01 07:50:00
bus_4,4.781048921797427,-74.55049088689726,20,route_2,43.77280226682128,Sunny,Morning,2,2025-04-01 07:51:00
bus_3,4.719771629163075,-74.71807875700816,34,route_3,29.800048319280762,Sunny,Afternoon,2,2025-04-01 07:52:00
bus_4,4.564482113577227,-74.64457637012835,11,route_2,16.650489945366438,Cloudy,Evening,2,2025-04-01 07:53:00
bus_3,4.509354940518385,-74.71038232792337,25,route_3,17.936838168715475,Rainy,Morning,3,2025-04-01 07:54:00
bus_4,4.578679213289948,-74.51779622646539,18,route_3,57.46365531228084,Cloudy,Morning,2,2025-04-01 07:55:00
bus_1,4.678523379210076,-74.72221097234026,6,route_1,53.9800748355881,Sunny,Morning,2,2025-04-01 07:56:00
bus_4,4.515427744045275,-74.67110295617832,6,route_3,55.35209802075109,Cloudy,Morning,3,2025-04-01 07:57:00
bus_1,4.6489098741603705,-74.53818092485461,25,route_1,59.57663879136933,Rainy,Evening,3,2025-04-01 07:58:00
bus_4,4.679052854675066,-74.54741992996246,39,route_1,20.415769500425895,Cloudy,Afternoon,3,2025-04-01 07:59:00
bus_4,4.6002731672450885,-74.74416957464611,4,route_1,27.771966868203087,Rainy,Evening,3,2025-04-01 08:00:00
bus_2,4.731273661123747,-74.55920700706129,20,route_1,43.46095149624333,Rainy,Afternoon,1,2025-04-01 08:01:00
bus_1,4.5319794759401315,-74.66254393397863,13,route_3,34.190126993032365,Sunny,Evening,1,2025-04-01 08:02:00
bus_2,4.522541334520743,-74.65510933837439,3,route_2,30.919476668916676,Sunny,Morning,2,2025-04-01 08:03:00
bus_1,4.718456626861081,-74.75995600827521,22,route_2,27.890562466779652,Sunny,Morning,1,2025-04-01 08:04:00
bus_2,4.648647394861859,-74.77581954587286,19,route_2,39.689031597172615,Rainy,Evening,2,2025-04-01 08:05:00
bus_3,4.706520718928321,-74.58161820790787,14,route_3,38.7796714320041,Cloudy,Evening,1,2025-04-01 08:06:00
bus_4,4.630448201581124,-74.65106165429341,28,route_1,18.072891703212004,Rainy,Afternoon,3,2025-04-01 08:07:00
bus_1,4.573920609971732,-74.66894478921544,7,route_2,33.58699187592195,Sunny,Evening,3,2025-04-01 08:08:00
bus_1,4.74573069530226,-74.58114753140428,18,route_3,37.67358881049249,Sunny,Evening,1,2025-04-01 08:09:00
bus_4,4.739824763690693,-74.57034613030267,38,route_1,38.514346936569524,Cloudy,Afternoon,1,2025-04-01 08:10:00
bus_1,4.708408941256328,-74.75232754969919,27,route_2,20.505359645617588,Sunny,Afternoon,2,2025-04-01 08:11:00
bus_1,4.581643541168988,-74.6169324551567,26,route_1,47.11356961261434,Sunny,Afternoon,2,2025-04-01 08:12:00
bus_2,4.677069200060726,-74.7593937753167,3,route_2,11.259954741053482,Sunny,Evening,2,2025-04-01 08:13:00
bus_1,4.608292169082008,-74.57458747419129,14,route_2,27.741592777158132,Cloudy,Afternoon,3,2025-04-01 08:14:00
bus_3,4.527474621997991,-74.60291345311985,34,route_2,49.010632426781676,Rainy,Morning,3,2025-04-01 08:15:00
bus_3,4.775194072638673,-74.51301561367497,36,route_1,38.19464605277012,Sunny,Morning,3,2025-04-01 08:16:00
bus_4,4.541045589275688,-74.77931259509307,0,route_3,23.058121625543013,Cloudy,Morning,3,2025-04-01 08:17:00
bus_1,4.785071206146241,-74.78288358365462,2,route_1,44.74765596715238,Sunny,Evening,2,2025-04-01 08:18:00
bus_4,4.633801731887386,-74.71534387759203,23,route_2,38.36954720780367,Cloudy,Morning,3,2025-04-01 08:19:00
bus_3,4.555539878651586,-74.72148829487922,26,route_1,49.81218047281936,Sunny,Evening,3,2025-04-01 08:20:00
bus_1,4.6625702842135075,-74.7259063602784,39,route_3,46.75125930949117,Cloudy,Evening,3,2025-04-01 08:21:00
bus_1,4.761883750762922,-74.52812362584369,35,route_1,40.50539610181173,Sunny,Morning,3,2025-04-01 08:22:00
bus_4,4.719667465922869,-74.72513614004515,33,route_3,34.4088837655407,Rainy,Afternoon,1,2025-04-01 08:23:00
bus_3,4.741968344358435,-74.71841508216141,28,route_3,16.65910628337617,Sunny,Evening,2,2025-04-01 08:24:00
bus_1,4.697635010013215,-74.5721805212746,23,route_1,23.066650894269188,Cloudy,Morning,2,2025-04-01 08:25:00
bus_4,4.707682969355355,-74.66507804726484,23,route_2,30.954973645854263,Sunny,Evening,3,2025-04-01 08:26:00
bus_3,4.7547586954695955,-74.56698683291344,3,route_3,39.964964350319434,Rainy,Afternoon,1,2025-04-01 08:27:00
bus_4,4.5749004026577555,-74.78039015273067,2,route_1,35.68539276076524,Sunny,Afternoon,2,2025-04-01 08:28:00
bus_2,4.646827489092942,-74.65372864189798,33,route_3,24.409226297976474,Cloudy,Morning,2,2025-04-01 08:29:00
bus_1,4.566362832545881,-74.78991591994502,22,route_2,10.323217889485527,Cloudy,Evening,3,2025-04-01 08:30:00
bus_2,4.796300402398994,-74.7812040389634,22,route_1,34.8119610950407,Rainy,Evening,3,2025-04-01 08:31:00
bus_3,4.783217801905984,-74.52806876399667,4,route_1,24.281299428112156,Cloudy,Evening,2,2025-04-01 08:32:00
bus_2,4.511828043410552,-74.75822638866472,30,route_1,46.730415035526754,Sunny,Evening,2,2025-04-01 08:33:00
bus_2,4.711672551754706,-74.64027379531743,5,route_2,11.197313263524174,Sunny,Morning,1,2025-04-01 08:34:00
bus_3,4.7775744952247,-74.67667131921979,36,route_3,39.24139056528954,Sunny,Afternoon,2,2025-04-01 08:35:00
bus_4,4.5541726035382,-74.69579700212235,9,route_1,57.07371187530327,Cloudy,Morning,2,2025-04-01 08:36:00
bus_2,4.6703835691657885,-74.53004999629381,39,route_3,18.720463355574978,Sunny,Evening,3,2025-04-01 08:37:00
bus_4,4.774646489276412,-74.79345298096734,6,route_3,33.58247453752977,Sunny,Evening,2,2025-04-01 08:38:00
bus_2,4.51018379357574,-74.60086309414733,38,route_2,14.571099590856909,Sunny,Afternoon,3,2025-04-01 08:39:00
bus_4,4.7092260801740515,-74.51098166973594,37,route_1,41.284095613067635,Rainy,Evening,2,2025-04-01 08:40:00
bus_3,4.589204702211765,-74.63194954496144,20,route_3,37.526584029811275,Cloudy,Morning,2,2025-04-01 08:41:00
bus_2,4.777318858612959,-74.51895326139007,19,route_1,30.368276210641618,Cloudy,Morning,2,2025-04-01 08:42:00
bus_3,4.7913174735496105,-74.78432263621418,2,route_1,36.06885107368706,Cloudy,Afternoon,1,2025-04-01 08:43:00
bus_2,4.78327994673403,-74.67436200427775,21,route_2,54.82873292345051,Rainy,Morning,3,2025-04-01 08:44:00
bus_3,4.642264264997239,-74.72195266271139,3,route_1,19.81471511555335,Cloudy,Morning,1,2025-04-01 08:45:00
bus_3,4.758612795296794,-74.58075371050577,27,route_1,11.128225585267362,Rainy,Morning,2,2025-04-01 08:46:00
bus_2,4.753364819560521,-74.50561087285082,11,route_3,53.083244234955046,Rainy,Morning,1,2025-04-01 08:47:00
bus_2,4.595730141972977,-74.72304098126672,37,route_2,38.855854119395325,Cloudy,Evening,3,2025-04-01 08:48:00
bus_2,4.748674642245203,-74.60374761955778,35,route_1,54.53292277309212,Sunny,Morning,2,2025-04-01 08:49:00
bus_1,4.511102290414648,-74.74057071017208,4,route_3,39.847261170658626,Sunny,Afternoon,1,2025-04-01 08:50:00
bus_4,4.678880963544616,-74.63040092362851,12,route_2,50.50805449798512,Cloudy,Afternoon,1,2025-04-01 08:51:00
bus_1,4.56900265118631,-74.66082025399349,22,route_2,31.483668167757397,Cloudy,Morning,3,2025-04-01 08:52:00
bus_1,4.536170065733184,-74.50839840111054,29,route_3,47.49299656441344,Rainy,Afternoon,1,2025-04-01 08:53:00
bus_3,4.523085960488762,-74.61744181819105,36,route_3,55.6520733444928,Cloudy,Morning,3,2025-04-01 08:54:00
bus_2,4.708886632763442,-74.69514808837395,24,route_3,38.60614818611032,Rainy,Afternoon,2,2025-04-01 08:55:00
bus_4,4.60196248913042,-74.76577126453361,26,route_3,19.039257528118977,Cloudy,Afternoon,2,2025-04-01 08:56:00
bus_3,4.717430031458628,-74.75462595137952,13,route_3,23.43988075150991,Sunny,Morning,1,2025-04-01 08:57:00
bus_1,4.5196069022396825,-74.73240492101463,35,route_1,19.932228844870288,Sunny,Morning,2,2025-04-01 08:58:00
bus_2,4.594587101349183,-74.72471000159791,38,route_1,22.342851379786644,Cloudy,Evening,2,2025-04-01 08:59:00
bus_3,4.661847387712601,-74.54481518264765,15,route_2,25.32077246755182,Rainy,Morning,1,2025-04-01 09:00:00
bus_2,4.737216949451689,-74.63163316351525,21,route_1,37.756689337659424,Sunny,Morning,2,2025-04-01 09:01:00
bus_3,4.595625750879621,-74.64298272658769,20,route_1,39.39958147319164,Rainy,Evening,1,2025-04-01 09:02:00
bus_2,4.687767412931103,-74.76556933843924,20,route_1,31.324987362093058,Cloudy,Morning,3,2025-04-01 09:03:00
bus_1,4.765793324470856,-74.54195809199517,7,route_3,40.77103899104177,Cloudy,Morning,3,2025-04-01 09:04:00
bus_4,4.684758956454691,-74.58315570903746,15,route_2,14.078746280568296,Sunny,Evening,3,2025-04-01 09:05:00
bus_1,4.56988784242609,-74.77969949143,30,route_2,14.389411852907998,Cloudy,Morning,1,2025-04-01 09:06:00
bus_4,4.507320234466961,-74.58764947083107,9,route_2,18.591473017882922,Sunny,Morning,1,2025-04-01 09:07:00
bus_2,4.761029662170278,-74.63693853479721,31,route_2,35.903874902017236,Rainy,Evening,2,2025-04-01 09:08:00
bus_3,4.506380823255117,-74.77548239627596,33,route_1,20.699733934915677,Sunny,Evening,2,2025-04-01 09:09:00
bus_1,4.76241050180526,-74.6625098075414,8,route_1,24.164220174628866,Sunny,Afternoon,2,2025-04-01 09:10:00
bus_4,4.658681140208164,-74.65459111386099,16,route_3,30.015641808649704,Rainy,Morning,2,2025-04-01 09:11:00
bus_1,4.781720309553869,-74.75026763795101,10,route_2,50.59330620051899,Sunny,Afternoon,2,2025-04-01 09:12:00
bus_4,4.7396349707321,-74.51629055589991,31,route_1,10.693106795643006,Sunny,Afternoon,1,2025-04-01 09:13:00
bus_1,4.799380233160001,-74.5450073885558,9,route_1,42.46894101183112,Cloudy,Evening,1,2025-04-01 09:14:00
bus_4,4.605213544635513,-74.59929329880127,21,route_3,43.44382655203427,Rainy,Morning,3,2025-04-01 09:15:00
bus_4,4.730156486679338,-74.66131133169982,16,route_3,49.93278901783183,Sunny,Morning,3,2025-04-01 09:16:00
bus_2,4.620579274082773,-74.67647033752465,3,route_3,56.63764695301566,Rainy,Evening,3,2025-04-01 09:17:00
bus_4,4.6439626860911725,-74.60470795985471,24,route_1,11.006892447464491,Rainy,Afternoon,3,2025-04-01 09:18:00
bus_2,4.688251638965511,-74.63637043917792,20,route_1,17.689185275660808,Sunny,Evening,1,2025-04-01 09:19:00
bus_4,4.762103134255901,-74.78131806823544,36,route_3,54.30856470279965,Cloudy,Morning,1,2025-04-01 09:20:00
bus_3,4.795225040759789,-74.6462492053689,37,route_2,32.925928109350764,Rainy,Evening,1,2025-04-01 09:21:00
bus_3,4.730482024159356,-74.55807891483015,0,route_3,38.22953194667318,Sunny,Morning,2,2025-04-01 09:22:00
bus_3,4.6253300346502,-74.6622280367209,24,route_3,43.15136018615737,Rainy,Afternoon,2,2025-04-01 09:23:00
bus_4,4.626407100683121,-74.78441302673372,35,route_3,43.95333022478187,Cloudy,Morning,3,2025-04-01 09:24:00
bus_2,4.721274690476667,-74.56411654018478,16,route_3,56.58702016582541,Cloudy,Afternoon,2,2025-04-01 09:25:00
bus_2,4.571633143730491,-74.7395908653592,23,route_1,59.847470870583486,Cloudy,Afternoon,1,2025-04-01 09:26:00
bus_4,4.533142233939419,-74.72241374953359,1,route_2,46.00787304654701,Sunny,Morning,3,2025-04-01 09:27:00
bus_3,4.606386647292233,-74.75058809397031,39,route_3,24.36106046025754,Sunny,Morning,3,2025-04-01 09:28:00
bus_3,4.5861716974962246,-74.70093548053855,14,route_2,53.98762011471718,Cloudy,Afternoon,2,2025-04-01 09:29:00
bus_2,4.588892436136797,-74.5729745482934,31,route_2,12.46104572703808,Sunny,Evening,3,2025-04-01 09:30:00
bus_3,4.5700823253149725,-74.64418424214881,38,route_2,21.55404264372481,Cloudy,Morning,2,2025-04-01 09:31:00
bus_1,4.512627956890909,-74.73853561775478,5,route_3,54.869285873185746,Sunny,Afternoon,2,2025-04-01 09:32:00
bus_2,4.505362180420025,-74.53665097655438,0,route_1,22.809575721967747,Cloudy,Afternoon,3,2025-04-01 09:33:00
bus_3,4.796316716920809,-74.53612544351454,22,route_3,21.032552981087424,Rainy,Evening,2,2025-04-01 09:34:00
bus_2,4.628331940120758,-74.53882647248619,38,route_2,16.90626465701236,Cloudy,Morning,2,2025-04-01 09:35:00
bus_1,4.615297994147904,-74.72836113658553,16,route_2,52.955587882345824,Cloudy,Afternoon,2,2025-04-01 09:36:00
bus_2,4.703894184807921,-74.6646281967457,33,route_1,35.00291295955434,Sunny,Evening,2,2025-04-01 09:37:00
bus_2,4.565476166359519,-74.50450310315773,28,route_3,43.74466015270774,Sunny,Afternoon,3,2025-04-01 09:38:00
bus_2,4.784988355185067,-74.568396257107,8,route_2,21.953319203751484,Sunny,Morning,1,2025-04-01 09:39:00
bus_2,4.735903504324665,-74.79184977363234,12,route_1,47.902021050560826,Sunny,Evening,1,2025-04-01 09:40:00
bus_1,4.526823300693678,-74.78043862262184,5,route_2,48.00027724810492,Sunny,Afternoon,2,2025-04-01 09:41:00
bus_4,4.625274232735478,-74.6608205869563,5,route_1,25.629901245415006,Sunny,Evening,2,2025-04-01 09:42:00
bus_2,4.7637354922686495,-74.52723393824154,19,route_1,30.53413165051414,Rainy,Morning,2,2025-04-01 09:43:00
bus_2,4.783419606687423,-74.63838946061418,2,route_3,20.484513871510043,Cloudy,Evening,1,2025-04-01 09:44:00
bus_3,4.640220453374961,-74.65065624758971,16,route_2,58.828051166145215,Cloudy,Morning,2,2025-04-01 09:45:00
bus_2,4.684023416763212,-74.76835789001301,11,route_3,42.28012885292058,Cloudy,Afternoon,3,2025-04-01 09:46:00
bus_3,4.550110183827623,-74.60296596858271,0,route_2,56.727194035775774,Rainy,Morning,3,2025-04-01 09:47:00
bus_4,4.797350587841093,-74.55336905181993,16,route_3,25.169277181456657,Cloudy,Afternoon,3,2025-04-01 09:48:00
bus_1,4.569501510415033,-74.68587399774773,2,route_2,49.094545649844484,Rainy,Afternoon,1,2025-04-01 09:49:00
bus_1,4.782819532240538,-74.56731644472241,25,route_3,48.2929321942371,Rainy,Morning,2,2025-04-01 09:50:00
bus_4,4.69489399469771,-74.51065700382976,14,route_1,44.582782593327074,Rainy,Afternoon,2,2025-04-01 09:51:00
bus_1,4.682321038463658,-74.7388700622617,35,route_2,58.28194876334002,Cloudy,Evening,2,2025-04-01 09:52:00
bus_4,4.653806553304952,-74.64300111064158,31,route_2,29.677766805315777,Rainy,Afternoon,1,2025-04-01 09:53:00
bus_4,4.569200943515328,-74.71385861257463,31,route_1,16.535866179487865,Cloudy,Morning,1,2025-04-01 09:54:00
bus_4,4.552958409601652,-74.56214367428984,3,route_3,43.58544296220304,Cloudy,Evening,1,2025-04-01 09:55:00
bus_1,4.5661458627210525,-74.62672199023565,17,route_2,46.46549002386031,Sunny,Evening,1,2025-04-01 09:56:00
bus_3,4.555931478643276,-74.60962527473491,18,route_2,38.75302867294073,Sunny,Afternoon,3,2025-04-01 09:57:00
bus_4,4.733875342070026,-74.56062575211523,34,route_3,20.340894656669814,Rainy,Afternoon,1,2025-04-01 09:58:00
bus_2,4.605037577750019,-74.68120885820126,39,route_1,35.22279708346777,Rainy,Morning,1,2025-04-01 09:59:00
bus_1,4.517352802969019,-74.52547297947788,13,route_3,25.60948682845647,Cloudy,Evening,1,2025-04-01 10:00:00
bus_4,4.790730789042243,-74.64009133982616,32,route_3,31.373326408334453,Rainy,Morning,2,2025-04-01 10:01:00
bus_4,4.765135765489028,-74.75261355314939,13,route_3,42.260928792233194,Rainy,Afternoon,2,2025-04-01 10:02:00
bus_2,4.778325684958563,-74.59123026454935,33,route_2,47.26073713454173,Cloudy,Evening,2,2025-04-01 10:03:00
bus_3,4.798472346793931,-74.56202159486853,3,route_1,21.611234545067155,Rainy,Morning,3,2025-04-01 10:04:00
bus_3,4.5521685747658465,-74.70497149687974,23,route_1,30.266268032347668,Rainy,Morning,3,2025-04-01 10:05:00
bus_3,4.618872605670798,-74.54284622290038,28,route_3,23.458078549581458,Cloudy,Morning,1,2025-04-01 10:06:00
bus_4,4.7274715427112275,-74.52815702357027,18,route_2,19.931580693093455,Cloudy,Morning,2,2025-04-01 10:07:00
bus_4,4.708806185416138,-74.71692865378665,5,route_3,49.16936099979192,Sunny,Morning,3,2025-04-01 10:08:00
bus_4,4.546168771901956,-74.50494355818543,32,route_2,55.46263472184962,Cloudy,Evening,2,2025-04-01 10:09:00
bus_1,4.744749937497185,-74.75778654158538,39,route_2,28.511609284228836,Sunny,Morning,3,2025-04-01 10:10:00
bus_2,4.567332171550998,-74.73939529947926,18,route_2,47.56394621868834,Rainy,Evening,3,2025-04-01 10:11:00
bus_4,4.567145284446787,-74.74473254822858,0,route_2,54.849764468220556,Cloudy,Morning,1,2025-04-01 10:12:00
bus_2,4.661092326868024,-74.53180308699764,4,route_1,52.30621052651158,Cloudy,Afternoon,1,2025-04-01 10:13:00
bus_2,4.6778819804525105,-74.6037122343025,26,route_2,19.140669426961296,Cloudy,Afternoon,3,2025-04-01 10:14:00
bus_3,4.6740258623513435,-74.75436871503332,15,route_2,57.81459407566807,Rainy,Morning,1,2025-04-01 10:15:00
bus_1,4.527446051219327,-74.6679029744895,5,route_3,28.833822021473125,Sunny,Afternoon,3,2025-04-01 10:16:00
bus_4,4.763238258789114,-74.61541059247905,39,route_3,26.962033058691816,Rainy,Evening,3,2025-04-01 10:17:00
bus_3,4.5796800127766115,-74.77496077450319,12,route_1,13.121566363889016,Rainy,Morning,2,2025-04-01 10:18:00
bus_3,4.5388544763848415,-74.53527508947779,34,route_3,34.30868270524415,Cloudy,Evening,1,2025-04-01 10:19:00
bus_4,4.766624423960693,-74.55891893936754,18,route_2,15.450680782046435,Sunny,Morning,1,2025-04-01 10:20:00
bus_2,4.786695449468926,-74.64843796792701,11,route_3,22.4269910463713,Rainy,Afternoon,1,2025-04-01 10:21:00
bus_3,4.758638285179635,-74.50986201542224,15,route_1,25.84713108836407,Cloudy,Evening,2,2025-04-01 10:22:00
bus_2,4.742854822417463,-74.67467170621747,9,route_3,50.4413161745842,Rainy,Afternoon,2,2025-04-01 10:23:00
bus_1,4.696572594191706,-74.50476690428906,24,route_3,53.77443251979483,Rainy,Afternoon,2,2025-04-01 10:24:00
bus_2,4.665257211182742,-74.59962400035892,19,route_1,25.123315873073484,Cloudy,Morning,1,2025-04-01 10:25:00
bus_1,4.526096027973423,-74.60959861802381,30,route_1,52.93490606222869,Cloudy,Evening,1,2025-04-01 10:26:00
bus_2,4.62253596392121,-74.75021353141126,3,route_2,52.861546868489555,Sunny,Afternoon,1,2025-04-01 10:27:00
bus_3,4.611806555103694,-74.5354216725086,22,route_3,48.232547519243674,Rainy,Morning,2,2025-04-01 10:28:00
bus_3,4.577926135128098,-74.67175309362382,1,route_2,17.334755700759075,Cloudy,Morning,2,2025-04-01 10:29:00
bus_1,4.717026034106575,-74.75132997826525,21,route_3,44.51614234503645,Cloudy,Morning,3,2025-04-01 10:30:00
bus_4,4.6487627205236315,-74.79621774400727,36,route_3,57.25120322902844,Sunny,Afternoon,2,2025-04-01 10:31:00
bus_1,4.524313864772294,-74.63207329490848,7,route_2,44.12702393835785,Sunny,Morning,3,2025-04-01 10:32:00
bus_1,4.566054960584943,-74.6417801133632,6,route_3,26.580842455391696,Cloudy,Evening,1,2025-04-01 10:33:00
bus_2,4.704977629097879,-74.58419391328925,13,route_3,35.028965871541565,Sunny,Evening,2,2025-04-01 10:34:00
bus_2,4.52283925784709,-74.53292258409466,2,route_3,42.28625216755268,Cloudy,Afternoon,1,2025-04-01 10:35:00
bus_1,4.755362074214631,-74.77617802460709,15,route_1,35.52852043642518,Rainy,Evening,1,2025-04-01 10:36:00
bus_3,4.6485439581041925,-74.58055105289789,18,route_2,15.99764708654849,Sunny,Morning,1,2025-04-01 10:37:00
bus_2,4.644175973197994,-74.74377641677073,17,route_1,25.60320223260103,Rainy,Afternoon,1,2025-04-01 10:38:00
bus_4,4.677722335397855,-74.54254688405285,15,route_2,50.119801527681624,Rainy,Morning,2,2025-04-01 10:39:00
bus_2,4.747404289777545,-74.5542809458415,7,route_2,53.07090230477587,Rainy,Afternoon,1,2025-04-01 10:40:00
bus_2,4.604342762370658,-74.63776187350433,32,route_3,16.865001635778512,Cloudy,Afternoon,3,2025-04-01 10:41:00
bus_4,4.703404845767719,-74.58692716041301,11,route_2,57.61933761993623,Rainy,Morning,2,2025-04-01 10:42:00
bus_1,4.6697195891987375,-74.70569496604487,10,route_1,26.441130892430465,Rainy,Evening,1,2025-04-01 10:43:00
bus_4,4.580108481050827,-74.65864963032016,4,route_1,43.115686936536,Rainy,Evening,2,2025-04-01 10:44:00
bus_1,4.763588995906547,-74.55350893068686,26,route_1,47.591257297834055,Cloudy,Afternoon,3,2025-04-01 10:45:00
bus_1,4.739227806482078,-74.66222044084803,11,route_2,50.59731173189417,Rainy,Morning,1,2025-04-01 10:46:00
bus_1,4.697535550397528,-74.69266052040237,16,route_1,57.287485111296505,Rainy,Morning,3,2025-04-01 10:47:00
bus_4,4.755174518728272,-74.65173626582491,5,route_2,25.64597740144113,Sunny,Afternoon,1,2025-04-01 10:48:00
bus_1,4.760188260287941,-74.55152522426883,32,route_1,52.92532272757772,Cloudy,Evening,3,2025-04-01 10:49:00
bus_3,4.71250889301451,-74.69943758578874,4,route_1,16.58434517181035,Rainy,Morning,1,2025-04-01 10:50:00
bus_4,4.751103998509102,-74.74787152205927,27,route_2,45.25204531767964,Sunny,Evening,2,2025-04-01 10:51:00
bus_3,4.709241438500785,-74.58639579390076,13,route_1,47.098886475699295,Cloudy,Evening,1,2025-04-01 10:52:00
bus_1,4.70404223152809,-74.55220653618757,4,route_3,43.88616206006602,Cloudy,Afternoon,2,2025-04-01 10:53:00
bus_2,4.685583413464555,-74.76980875644294,32,route_2,22.61573680675765,Cloudy,Afternoon,1,2025-04-01 10:54:00
bus_1,4.725814991867292,-74.72803776617322,18,route_2,53.65215735076017,Cloudy,Evening,1,2025-04-01 10:55:00
bus_3,4.547581531587922,-74.7574084030717,21,route_2,18.442923168519748,Cloudy,Morning,3,2025-04-01 10:56:00
bus_3,4.764261227759678,-74.69561757652535,4,route_3,12.681739576041542,Cloudy,Morning,3,2025-04-01 10:57:00
bus_4,4.761553058323569,-74.66489470632837,1,route_2,45.87324953059561,Rainy,Afternoon,3,2025-04-01 10:58:00
bus_2,4.508774184910368,-74.57535209891101,29,route_1,33.77378576163669,Rainy,Evening,1,2025-04-01 10:59:00
bus_4,4.747745025169428,-74.60465572453549,38,route_1,52.454900997933805,Rainy,Morning,1,2025-04-01 11:00:00
bus_3,4.538660960242034,-74.61372142975647,3,route_1,29.16985705291295,Rainy,Morning,1,2025-04-01 11:01:00
bus_1,4.600535656277742,-74.6942875160171,32,route_2,18.41392942538564,Sunny,Afternoon,2,2025-04-01 11:02:00
bus_2,4.723052476887482,-74.54756573407457,12,route_1,51.82210962349349,Rainy,Evening,2,2025-04-01 11:03:00
bus_1,4.548227968814492,-74.65861384978055,19,route_2,37.44548158200358,Cloudy,Morning,1,2025-04-01 11:04:00
bus_1,4.7453901072357185,-74.50626851859545,6,route_1,19.459789619517743,Rainy,Afternoon,3,2025-04-01 11:05:00
bus_2,4.749640253387322,-74.60975735851127,14,route_3,46.01919992932229,Rainy,Morning,3,2025-04-01 11:06:00
bus_4,4.652240320128251,-74.76212057753065,22,route_3,35.555681924475024,Cloudy,Morning,3,2025-04-01 11:07:00
bus_1,4.5019157615150505,-74.59714673137736,13,route_3,40.215649112015996,Rainy,Morning,1,2025-04-01 11:08:00
bus_3,4.586111439952473,-74.70246879537049,22,route_3,33.04491691032909,Rainy,Afternoon,3,2025-04-01 11:09:00
bus_1,4.685078075512722,-74.59410184099417,18,route_2,51.43544919090032,Rainy,Evening,1,2025-04-01 11:10:00
bus_2,4.794355853408227,-74.77910765555127,28,route_1,51.47813578415249,Sunny,Afternoon,2,2025-04-01 11:11:00
bus_2,4.6895440581050005,-74.74753556884721,19,route_3,45.46944109121931,Rainy,Evening,3,2025-04-01 11:12:00
bus_2,4.577941074319248,-74.54327882232826,28,route_2,15.270068869823113,Cloudy,Morning,2,2025-04-01 11:13:00
bus_4,4.690201710929883,-74.73184613289294,23,route_3,51.942693095203445,Cloudy,Evening,3,2025-04-01 11:14:00
bus_1,4.6619956139147565,-74.54888766242712,17,route_3,43.55064902664549,Rainy,Morning,1,2025-04-01 11:15:00
bus_4,4.733953618545343,-74.71621717346368,9,route_2,44.85120830021498,Rainy,Morning,1,2025-04-01 11:16:00
bus_4,4.5320941916480875,-74.60713542698238,7,route_2,28.149142020193583,Rainy,Afternoon,1,2025-04-01 11:17:00
bus_2,4.728308370750608,-74.59175482794706,25,route_1,53.963977807850334,Cloudy,Morning,1,2025-04-01 11:18:00
bus_2,4.662379973602833,-74.64620357405649,28,route_1,46.26858001174288,Cloudy,Afternoon,3,2025-04-01 11:19:00
bus_4,4.788897601157698,-74.70840679699099,9,route_3,15.629523326459722,Sunny,Evening,2,2025-04-01 11:20:00
bus_1,4.602561649811606,-74.73620668708867,16,route_3,30.388901720308134,Sunny,Evening,1,2025-04-01 11:21:00
bus_3,4.6897865679401844,-74.79004319363126,1,route_1,54.319018098007085,Sunny,Morning,3,2025-04-01 11:22:00
